Time;CellName;PRBUsageUL;PRBUsageDL;meanThr_DL;meanThr_UL;maxThr_DL;maxThr_UL;meanUE_DL;meanUE_UL;maxUE_DL;maxUE_UL;maxUE_UL+DL;Unusual
16:00;10CLTE;5.5580;1.1120;0.3280;0.0240;12.5640;0.4150;1.1010;1.0810;3;3;6;0
7:00;6CLTE;2.9300;2.4250;1.6210;0.0520;33.9210;0.5650;1.0410;0.0100;3;2;5;0
6:00;4BLTE;4.3450;0.7070;0.2430;0.0130;20.5850;0.3990;1.0410;1.0210;3;2;5;0
18:15;6ALTE;6.4215;0.7993;0.2216;0.0352;13.8292;2.0069;1.1531;0.0104;5;2;7;1
7:00;6CLTE;2.2230;0.4040;0.0260;0.0100;0.8070;0.1610;1.0510;0.0100;4;2;6;0
14:15;2ALTE;0.5050;0.4040;0.0160;0.0100;0.1030;0.0510;1.0110;0.0100;2;1;3;0
17:30;10BLTE;9.0950;1.7180;0.5680;0.0490;44.8690;0.9190;1.2020;1.0310;4;3;7;0
18:30;6ALTE;9.8085;1.3249;0.4702;0.0706;18.2502;2.2178;1.1828;0.0100;6;3;9;1
21:45;8BLTE;12.7320;1.9200;0.5900;0.0680;48.5060;2.3960;1.2130;1.0510;5;3;8;0
6:45;7ALTE;0.0000;0.4040;0.0500;0.0090;5.2000;0.1280;1.0210;0.0100;2;1;3;0
4:30;6ULTE;0.2020;0.8080;0.0400;0.0130;2.2570;0.2120;1.0210;0.0100;2;2;4;0
10:00;7CLTE;0.0000;0.5276;0.0718;0.0150;3.1245;0.2519;1.0233;0.0101;2;3;5;1
1:45;5ALTE;0.6060;0.9090;0.7140;0.0320;14.4550;0.2930;1.0210;1.0110;2;2;4;0
7:00;7VLTE;0.4040;1.0110;0.0420;0.0140;3.4000;0.4470;1.0610;0.0100;3;2;5;0
4:30;6BLTE;8.4366;1.1043;0.3442;0.0413;19.0133;0.5332;1.1674;0.0101;3;3;6;1
2:15;5BLTE;5.3204;0.7475;0.1746;0.0129;26.7762;0.5758;1.0491;1.0647;3;3;6;1
10:15;7CLTE;0.6060;1.2130;0.3200;0.0410;18.3000;1.7360;1.2230;0.0100;4;3;7;0
7:45;7CLTE;0.1027;0.5048;0.2991;0.0100;8.0236;0.2287;1.0824;0.0102;3;3;6;1
18:15;7WLTE;1.7180;2.6270;0.3400;0.0430;13.7890;0.5760;1.1820;0.0100;4;3;7;0
15:45;7ALTE;0.7070;5.3560;2.3720;0.0740;42.4730;1.9700;1.2730;0.0100;5;3;8;0
13:00;4BLTE;26.6770;3.7390;1.2680;0.1170;45.0200;1.5130;1.4850;1.2530;7;5;12;0
19:45;6VLTE;2.9300;2.8290;0.2650;0.0990;9.5300;0.5460;1.3340;0.0100;6;4;10;0
19:45;3CLTE;6.0630;1.1120;0.1860;0.0520;9.7530;2.0400;1.1010;1.0310;4;3;7;0
6:30;3CLTE;0.9090;0.4040;0.0270;0.0100;1.1470;0.1050;1.0210;1.0110;2;1;3;0
17:30;7WLTE;1.0110;3.8400;0.6740;0.0410;19.9710;0.3940;1.1920;0.0100;5;3;8;0
14:00;5ALTE;13.3390;1.6170;0.3530;0.0540;13.6290;1.1740;1.2130;1.0810;5;3;8;0
13:30;6CLTE;4.7982;0.5973;0.1860;0.0362;11.1848;0.9112;1.1299;0.0100;4;3;7;1
13:15;8ALTE;15.6243;3.4948;1.3753;0.0811;27.3460;0.6725;1.2956;1.1419;5;4;9;1
7:15;8ALTE;8.2860;1.3140;0.4900;0.0500;9.0690;1.0720;1.1420;1.0310;4;3;7;0
7:00;7ULTE;0.2020;1.0110;0.1750;0.0190;20.0240;0.3400;1.0710;0.0100;3;2;5;0
7:00;1BLTE;4.8500;0.7070;0.1060;0.0110;21.7580;0.6460;1.0610;1.0110;4;2;6;0
12:00;6BLTE;13.5442;4.6665;2.2584;0.3013;51.6113;45.6748;1.1662;0.0103;6;3;9;1
11:45;8CLTE;8.7910;1.4150;0.2680;0.0350;4.5310;0.3930;1.1420;1.0410;5;3;8;0
12:15;4CLTE;14.9550;2.9300;0.5450;0.0600;31.3220;0.7330;1.2930;1.1420;5;4;9;0
6:45;6WLTE;10.7110;1.9200;0.1190;0.1250;4.7180;0.3710;1.0810;0.0100;3;3;6;0
7:15;7ULTE;0.4040;1.1120;0.1600;0.0240;5.1680;0.2870;1.0710;0.0100;3;2;5;0
14:00;7WLTE;0.4079;2.0185;0.1965;0.0178;4.7934;0.2199;1.1335;0.0103;4;3;7;1
10:00;10ALTE;22.7360;3.6380;1.1630;0.1150;24.2270;1.7250;1.4750;1.1820;7;5;12;0
10:15;6BLTE;21.0180;8.9930;4.3840;0.5450;57.2480;43.7660;1.2430;0.0100;5;4;9;0
18:45;10BLTE;12.0250;1.3140;0.5060;0.0830;34.0500;0.9350;1.1620;1.3540;4;4;8;0
19:15;7BLTE;0.6060;2.5260;0.9410;0.0870;41.1250;2.1660;1.5060;0.0100;7;3;10;0
17:00;10BLTE;8.0840;0.9090;0.2360;0.0320;24.1670;0.9200;1.1320;1.0310;5;3;8;0
21:00;1CLTE;34.0532;6.6762;1.8472;0.2037;31.1071;0.9357;2.2283;1.6976;8;8;16;1
21:15;10ALTE;8.1888;0.9033;0.1923;0.0247;16.8010;0.7857;1.1052;1.0634;4;3;7;1
21:30;1BLTE;15.1580;2.7280;0.7850;0.0830;23.5210;1.8680;1.3540;1.1720;6;5;11;0
22:30;4BLTE;21.0778;2.6714;0.8206;0.0920;41.9682;4.5216;1.4025;1.2068;7;5;12;1
2:30;4BLTE;5.4570;0.7070;0.0800;0.0180;3.9250;0.2780;1.0610;1.0210;4;2;6;0
8:15;5ALTE;8.3870;2.0210;0.4680;0.2520;16.5140;25.6730;1.1420;1.0610;4;3;7;0
2:30;5CLTE;2.9300;0.5050;0.0300;0.0080;5.3340;0.3410;1.0310;1.0110;3;2;5;0
19:15;10CLTE;6.6802;1.3692;0.3649;0.0371;15.7343;0.8893;1.1377;1.0225;5;2;7;1
9:15;8BLTE;13.1370;1.4150;0.3710;0.0500;22.3070;0.7380;1.2130;1.0410;6;3;9;0
8:45;7CLTE;0.7070;1.3140;0.6980;0.1920;28.8860;2.0420;1.2330;0.0100;5;3;8;0
5:45;1BLTE;1.4150;0.4040;0.0790;0.0160;4.5500;0.2880;1.0310;1.0110;3;2;5;0
0:15;6BLTE;19.7050;7.5790;3.1220;0.2920;55.7000;44.1780;1.2730;0.0100;5;4;9;0
14:00;7BLTE;0.7070;1.4150;0.3610;0.1070;13.7280;8.9410;1.4350;0.0100;6;3;9;0
3:45;8ALTE;4.5470;0.9090;0.3490;0.0340;17.2170;0.4860;1.0910;1.0210;3;3;6;0
3:15;6WLTE;0.2020;1.1120;0.2110;0.0240;9.6770;0.5370;1.1010;0.0100;3;2;5;0
21:15;5CLTE;13.7430;1.7180;0.4630;0.0610;44.6780;0.7270;1.2530;1.0610;5;3;8;0
2:30;3CLTE;1.0110;0.5050;0.1900;0.0230;16.2270;0.4300;1.0210;1.0110;2;1;3;0
16:45;7CLTE;0.1069;0.4193;0.0343;0.0107;1.4300;0.2368;1.0738;0.0104;4;1;5;1
8:45;4BLTE;20.8160;4.6480;1.4130;0.1120;38.3540;1.6650;1.5360;1.1620;7;5;12;0
0:15;5ALTE;2.6270;0.8080;0.2320;0.0200;8.0740;0.5590;1.0310;1.0110;3;2;5;0
14:45;9ALTE;12.6310;1.1120;0.1770;0.0470;8.0380;0.3660;1.1820;1.1420;5;4;9;0
15:00;8ALTE;20.3110;2.3240;0.7720;0.0870;52.1140;1.6520;1.3540;1.1420;5;4;9;0
9:00;8BLTE;16.4710;3.7390;0.9950;0.0990;27.0920;7.1100;1.2830;1.0810;5;4;9;0
11:30;10ALTE;25.1610;3.3350;1.5840;0.1310;59.6270;0.9220;1.4550;1.1520;6;5;11;0
5:45;10CLTE;0.4228;0.3983;0.0085;0.0062;0.0848;0.0335;1.0005;1.0013;2;1;3;1
15:30;1BLTE;18.4920;4.1430;1.4400;0.0950;53.4550;1.0350;1.5160;1.1620;7;5;12;0
1:45;6CLTE;1.7180;0.4040;0.0750;0.0200;3.0250;0.2200;1.0510;0.0100;3;2;5;0
19:15;6BLTE;25.0600;4.5470;1.7490;0.2950;53.2540;41.7050;1.2730;0.0100;6;5;11;0
19:30;6ULTE;2.6270;10.5090;1.4710;0.1010;17.2300;0.7790;1.3340;0.0100;6;4;10;0
15:30;2ALTE;0.5050;0.4040;0.0270;0.0110;0.8120;0.1040;1.0110;0.0100;2;1;3;0
7:30;7ULTE;0.4040;1.1120;0.1170;0.0190;2.9590;0.1310;1.0610;0.0100;3;2;5;0
16:00;6ULTE;2.2230;7.3770;3.1720;0.1010;52.7270;0.9910;1.3840;0.0100;6;4;10;0
21:30;10ALTE;15.2590;4.0420;1.2370;0.0750;18.8770;1.0880;1.1720;1.0810;4;4;8;0
11:30;8CLTE;9.2970;1.0110;0.2480;0.0400;12.8960;1.0690;1.0910;1.0410;3;3;6;0
17:15;7CLTE;0.1021;0.7388;0.1482;0.0204;7.0721;0.7422;1.0530;0.0101;5;2;7;1
4:00;7VLTE;0.8442;1.0683;0.0723;0.0061;4.7893;0.1464;1.0443;0.0105;3;3;6;1
6:15;8BLTE;3.1330;0.6060;0.1350;0.0340;16.1490;0.6560;1.0410;1.0210;3;3;6;0
12:30;9BLTE;1.6192;0.5008;0.0639;0.0150;2.8162;0.3397;1.0162;1.0402;3;2;5;1
15:00;10BLTE;3.4225;0.6029;0.1155;0.0182;2.3765;0.6822;1.0544;1.0023;3;3;6;1
20:15;3CLTE;9.9493;1.6245;0.5478;1.2599;60.7359;17.8824;1.1089;1.0862;4;4;8;1
12:00;8BLTE;9.2171;1.1413;0.3992;0.0550;6.0694;1.7764;1.1420;1.0842;5;3;8;1
15:45;5CLTE;20.6140;2.1220;0.5490;0.0930;20.4610;4.2400;1.3840;1.1120;6;4;10;0
9:00;3BLTE;6.8797;0.8497;0.2242;0.0284;11.3292;0.6132;1.1020;1.0459;5;3;8;1
10:15;6ALTE;19.8060;2.4250;0.7040;0.0800;13.7310;0.6820;1.2730;0.0100;5;3;8;0
10:15;7BLTE;0.2997;1.6522;0.7133;0.0221;32.9834;0.6657;0.8952;0.0105;3;2;5;1
16:15;5ALTE;12.9340;4.7490;1.0610;0.0900;25.1880;9.7180;1.2430;1.0710;5;3;8;0
22:15;6ALTE;4.8500;1.3140;0.3660;0.0540;15.8880;1.0490;1.0710;0.0100;5;4;9;0
6:00;1CLTE;8.7910;0.5050;0.0240;0.0090;2.4470;0.3030;1.0610;1.0310;4;2;6;0
8:45;5CLTE;15.2590;1.5160;0.3800;0.0610;30.7670;1.5230;1.2230;1.0410;6;3;9;0
9:15;9BLTE;2.9300;0.5050;0.1330;0.0190;4.1900;0.3570;1.0310;1.0210;2;2;4;0
11:30;10BLTE;12.5300;2.1220;0.9450;0.0710;38.2570;0.9080;1.1820;1.0410;6;3;9;0
3:45;6VLTE;1.0195;2.1154;0.2771;0.0332;10.5627;0.4410;1.0880;0.0101;5;3;8;1
16:00;9BLTE;3.8981;0.5229;0.0421;0.0154;1.8110;0.1347;1.0497;1.0488;3;3;6;1
5:15;9ALTE;0.3030;0.4040;0.0250;0.0100;0.5500;0.0940;1.0110;1.0110;1;1;2;0
13:45;1CLTE;26.7780;9.6000;3.3280;0.1750;40.3520;7.5460;1.5760;1.4050;7;6;13;0
18:15;7BLTE;0.7070;3.1330;1.2220;0.0980;46.3600;2.2300;1.5860;0.0100;6;3;9;0
0:45;8BLTE;5.1540;2.0210;1.1420;0.0350;13.4560;0.5740;1.0810;1.0210;3;2;5;0
13:30;3ALTE;31.4270;7.8820;2.3140;0.1990;59.7030;2.2660;1.8590;1.5860;9;7;16;0
13:00;6VLTE;5.0530;7.3770;0.5630;0.0610;33.1140;1.2130;1.3940;0.0100;6;4;10;0
21:45;1BLTE;20.3993;6.7123;1.7928;0.2010;32.9793;2.4615;1.5804;1.3341;8;7;15;1
22:15;2ALTE;0.7070;0.4040;0.0420;0.0260;0.6190;0.8640;1.0210;0.0100;2;1;3;0
18:15;5CLTE;18.2900;3.0320;0.6150;0.0880;16.2190;3.2670;1.3340;1.1720;6;5;11;0
0:45;7BLTE;0.1010;0.4040;0.0330;0.0090;2.7250;0.2040;1.0000;0.0100;3;2;5;0
23:30;1BLTE;28.1470;15.2016;5.8887;0.2427;46.1317;1.7470;1.9627;1.2309;9;6;15;1
12:15;7WLTE;2.0210;3.6380;0.6340;0.0720;15.3950;1.2800;1.3940;0.0100;6;4;10;0
9:15;4BLTE;17.4820;1.7180;0.3450;0.0550;11.3780;0.8750;1.3240;1.1120;7;5;12;0
16:15;3BLTE;21.0180;2.3240;0.4840;0.0890;12.4730;1.7570;1.4450;1.2330;6;5;11;0
21:30;7ALTE;0.4040;1.0110;0.3060;0.0420;13.7840;0.9130;1.1420;0.0100;4;2;6;0
19:30;6CLTE;8.2860;2.6270;0.6060;0.0490;47.0620;1.1390;1.2330;0.0100;5;4;9;0
2:30;8ALTE;6.6767;0.8004;0.2449;0.0299;13.2764;0.4140;1.1399;1.0149;4;2;6;1
6:45;8BLTE;2.0073;0.5217;0.1240;0.0182;6.5340;0.4885;1.0183;1.0443;3;2;5;1
16:00;7WLTE;1.0110;2.0210;0.3020;0.0380;12.1560;0.8840;1.1720;0.0100;5;2;7;0
22:00;6ULTE;2.6270;2.7280;0.4140;0.1240;12.0520;13.1260;1.4550;0.0100;7;4;11;0
5:00;9BLTE;1.8190;0.4040;0.0090;0.0060;0.2450;0.1010;1.0210;1.0110;2;2;4;0
7:30;4CLTE;9.1959;0.9458;0.2860;0.0418;13.2261;0.5228;1.1168;1.0253;5;3;8;1
6:15;6BLTE;6.2691;0.7005;0.2912;0.0260;26.0989;0.6425;1.0582;0.0103;4;2;6;1
16:30;4BLTE;19.4504;2.5524;0.7405;0.0858;21.4934;1.0122;1.3042;1.1884;7;5;12;1
10:00;6BLTE;8.7440;1.8696;0.4597;0.0358;9.0345;0.4741;1.1211;0.0104;5;2;7;1
20:45;9BLTE;2.6905;0.8102;0.8437;0.0539;45.8887;2.5293;1.0405;1.0178;4;2;6;1
12:15;5CLTE;24.3530;3.3350;0.8780;0.1180;9.4380;0.8990;1.5970;1.3140;7;7;14;0
3:15;3CLTE;2.1220;0.4040;0.0130;0.0110;0.2760;0.2200;1.0310;1.0110;3;1;4;0
16:30;7WLTE;1.2130;4.1430;0.6820;0.0650;29.7570;1.4790;1.2020;0.0100;6;3;9;0
12:30;7VLTE;3.7390;15.0560;1.8930;0.0930;26.9380;3.9250;1.3540;0.0100;6;5;11;0
20:00;5BLTE;15.7640;2.1220;0.4540;0.0660;16.2450;0.7960;1.2830;1.1220;6;5;11;0
22:30;1CLTE;30.4160;3.9410;0.9250;0.1280;13.5630;0.6840;1.6470;1.3540;7;6;13;0
9:15;6BLTE;6.5180;2.4558;1.9852;0.3633;63.6926;46.1882;1.0817;0.0106;4;3;7;1
6:15;7CLTE;0.0000;0.4040;0.0670;0.0120;4.4500;0.2280;1.0110;0.0100;2;1;3;0
5:30;7ALTE;0.1019;3.5014;5.6313;0.0677;28.6293;0.6195;1.0407;0.0101;4;2;6;1
16:45;8ALTE;20.2940;9.4028;3.1220;0.1221;27.3465;1.1592;1.4111;1.3998;6;7;13;1
1:15;8BLTE;6.7700;7.0740;2.3350;0.0720;26.3080;1.8420;1.0910;1.0310;4;3;7;0
0:15;3BLTE;11.8564;3.6092;1.6916;0.0921;33.6756;1.1621;1.3139;1.0932;5;3;8;1
2:00;9ALTE;1.6332;0.5160;0.1373;0.0150;3.5261;0.1676;1.0556;1.0188;3;2;5;1
10:45;7VLTE;2.2230;5.9620;0.6180;0.1410;15.3360;11.0260;1.2330;0.0100;4;3;7;0
2:15;6CLTE;3.5370;0.4040;0.0260;0.0090;1.2120;0.2510;1.0310;0.0100;2;2;4;0
4:45;1BLTE;5.7779;1.2679;0.4444;0.0485;23.4058;5.2090;1.0792;1.0221;5;3;8;1
6:00;7WLTE;0.1010;0.8080;0.0200;0.0090;0.1820;0.1230;1.0210;0.0100;2;2;4;0
7:15;10CLTE;1.5160;0.6060;0.2610;0.0290;11.5700;0.5060;1.0310;1.0110;2;2;4;0
15:45;2ALTE;0.7070;0.4040;0.0090;0.0080;0.0980;0.0710;1.0110;0.0100;2;1;3;0
12:15;7BLTE;0.8080;1.1120;0.3290;0.0690;6.8540;2.6330;1.3440;0.0100;6;3;9;0
18:45;8ALTE;24.3530;4.4460;1.3410;0.1330;29.1720;1.9060;1.4650;1.2530;8;6;14;0
4:15;5CLTE;2.8290;0.4040;0.0050;0.0040;0.4640;0.3150;1.0110;1.0110;2;2;4;0
18:00;8CLTE;3.4961;0.9223;0.2092;0.0295;7.9567;0.8820;1.0703;1.0946;3;4;7;1
18:00;3CLTE;12.3280;1.4150;0.3540;0.0470;16.2090;0.7590;1.1920;1.1120;5;4;9;0
19:30;4BLTE;25.9700;3.8400;1.2520;0.1170;53.0560;2.3690;1.5460;1.1420;6;5;11;0
16:45;8BLTE;18.5930;4.6480;1.4160;0.1190;37.9240;1.1080;1.3740;1.1120;5;4;9;0
6:45;10ALTE;2.9706;0.5228;0.0813;0.0134;4.0804;0.2004;1.0871;1.0013;3;2;5;1
16:00;5ALTE;12.9340;2.4250;0.5810;0.0680;20.7070;0.7990;1.2020;1.0610;5;4;9;0
21:00;3ALTE;9.8020;0.9090;0.0920;0.0330;4.2600;0.7950;1.1220;1.0610;4;3;7;0
23:45;6BLTE;19.0980;1.6170;0.3740;0.0450;39.3180;3.2030;1.1820;0.0100;5;4;9;0
7:30;5ALTE;3.0996;0.5252;0.1261;0.0245;1.2515;0.5982;1.0143;1.0252;3;3;6;1
11:45;7ALTE;0.6060;1.7180;0.4660;0.0470;25.8190;0.8080;1.3140;0.0100;6;3;9;0
9:00;6VLTE;1.1120;2.8290;0.4170;0.0380;23.4060;0.7560;1.1220;0.0100;4;4;8;0
6:15;2ALTE;0.3030;0.4040;0.0060;0.0050;0.0610;0.0510;1.0110;0.0100;2;1;3;0
23:00;4CLTE;21.9280;2.8290;0.7900;0.2860;12.6700;17.7490;1.5760;1.2020;6;5;11;0
2:15;5ALTE;4.7490;0.5050;0.0310;0.0110;2.0300;0.2440;1.0310;1.0110;2;2;4;0
2:00;1CLTE;15.8650;1.6170;0.4950;0.0510;14.4010;0.4660;1.2020;1.0810;5;4;9;0
9:30;7VLTE;2.1220;5.7600;1.0270;0.0510;24.4090;0.4640;1.2730;0.0100;5;4;9;0
9:15;1CLTE;14.3737;1.1945;0.3231;0.0634;55.2672;3.5545;1.1813;1.1264;5;3;8;1
15:00;7ALTE;0.8080;1.7180;0.2000;0.0430;4.8010;1.5930;1.2730;0.0100;5;3;8;0
10:00;7BLTE;0.5050;1.8190;0.7500;0.0570;19.3870;0.7030;1.3740;0.0100;6;3;9;0
10:15;6CLTE;4.7350;2.9431;0.5747;0.0343;12.2237;0.9748;1.0964;0.0105;3;3;6;1
18:15;6WLTE;1.9621;5.2212;0.5586;0.0728;11.0778;1.5488;1.3528;0.0106;5;5;10;1
10:00;6CLTE;6.8710;0.7070;0.1410;0.0340;4.7460;1.0200;1.0810;0.0100;4;3;7;0
16:15;4CLTE;16.6343;2.3464;0.6239;0.0683;20.8199;0.7990;1.3343;1.1854;5;4;9;1
10:30;4ALTE;4.6480;1.1120;0.4640;0.0330;30.7630;0.8410;1.1010;1.0310;4;3;7;0
5:00;8CLTE;0.3030;0.4040;0.0180;0.0050;0.2740;0.0560;1.0110;1.0110;1;1;2;0
20:15;1CLTE;36.0267;7.6619;2.3962;0.4417;20.3441;8.8653;1.7456;1.8750;8;10;18;1
2:00;6VLTE;2.2230;2.8290;0.3530;0.0660;15.6630;2.5920;1.2330;0.0100;5;4;9;0
17:45;7ULTE;1.6743;2.6602;0.4390;0.0722;19.9337;2.7623;1.2892;0.0103;5;3;8;1
14:00;4ALTE;5.1540;1.0110;0.1920;0.0300;50.7700;2.0750;1.0710;1.0310;3;3;6;0
1:15;10ALTE;7.2760;0.8080;0.1070;0.0160;10.5020;0.4100;1.0610;1.0210;3;3;6;0
3:30;5BLTE;6.4670;0.6060;0.0900;0.0140;4.2440;0.5410;1.0510;1.0210;3;2;5;0
18:15;9ALTE;3.6380;0.9090;0.2010;0.0290;14.8430;0.4340;1.0710;1.0110;3;2;5;0
1:00;1BLTE;9.1960;1.3140;0.3570;0.0400;19.8930;0.4570;1.1120;1.0410;5;3;8;0
22:30;6VLTE;1.7180;3.7390;0.5370;0.0570;25.3330;1.0470;1.3240;0.0100;6;3;9;0
16:45;2ALTE;0.2027;0.4265;0.0170;0.0072;0.0925;0.0377;1.0459;0.0102;1;2;3;1
6:00;6ALTE;2.8290;0.4040;0.0290;0.0470;0.5330;8.1960;1.0310;0.0100;2;2;4;0
19:15;3ALTE;9.0950;1.5160;0.5310;0.0600;28.5970;1.0290;1.1920;1.0410;5;3;8;0
14:45;1BLTE;15.8650;1.8190;0.3990;0.0960;11.3780;13.8510;1.2430;1.0710;6;3;9;0
19:30;7CLTE;0.4040;0.9090;0.2350;0.0290;45.3180;2.0130;1.1420;0.0100;4;3;7;0
8:00;7ALTE;0.2012;0.8214;0.4408;0.0382;33.7788;1.2095;1.0845;0.0106;4;2;6;1
3:00;9ALTE;1.1120;0.6060;0.2500;0.0250;9.6910;0.2890;1.0210;1.0110;2;2;4;0
5:45;1BLTE;3.2340;0.6060;0.0840;0.0080;3.0050;0.2610;1.0410;1.0110;3;2;5;0
13:15;4ALTE;5.1540;0.6060;0.0630;0.0240;2.9470;0.3310;1.0610;1.0210;3;3;6;0
17:45;7WLTE;0.8080;1.7180;0.1810;0.0320;5.8980;0.8060;1.1920;0.0100;4;2;6;0
15:30;7ALTE;0.3030;1.3140;0.4140;0.0330;33.1820;0.7700;1.1920;0.0100;5;3;8;0
8:45;7VLTE;0.8080;2.1220;0.1340;0.0190;10.1110;1.2100;1.1120;0.0100;3;3;6;0
23:00;5CLTE;7.2148;1.3099;0.3278;0.0307;21.4850;1.3033;1.0985;1.0159;5;3;8;1
21:00;1ALTE;13.0619;4.4765;1.1740;0.0790;23.6942;0.8845;1.3201;1.1821;5;4;9;1
6:00;8BLTE;2.1220;0.5050;0.1950;0.0130;9.6530;0.3930;1.0110;1.0110;2;2;4;0
15:30;6CLTE;3.5061;0.7048;0.1004;0.0191;3.1665;0.3945;1.0421;0.0106;4;2;6;1
6:00;3BLTE;10.8314;3.0850;0.8358;0.0587;27.3679;0.6099;1.1484;1.0805;5;3;8;1
9:15;3ALTE;26.1720;4.6480;1.3980;0.1390;41.2710;1.7900;1.5160;1.1920;7;5;12;0
1:00;10ALTE;11.4092;3.1757;0.4208;0.0554;8.3398;1.4531;1.1947;1.1004;5;5;10;1
17:30;6WLTE;3.4117;6.1331;0.8522;0.1201;36.1687;3.2572;1.3583;0.0100;6;4;10;1
3:00;1BLTE;3.8400;0.9090;0.4030;0.0260;33.9820;0.2710;1.0610;1.0210;3;2;5;0
17:30;1ALTE;20.9170;2.6270;0.7950;0.1000;17.4020;1.0890;1.3840;1.0910;6;4;10;0
6:15;10CLTE;1.0110;0.4040;0.0090;0.0050;0.3480;0.0770;1.0210;1.0110;2;1;3;0
2:00;5ALTE;1.6170;0.5050;0.0460;0.0180;1.1770;0.1360;1.0310;1.0210;2;2;4;0
0:30;6VLTE;3.0320;2.8290;0.3810;0.0670;10.6290;0.6340;1.2730;0.0100;6;4;10;0
8:15;1CLTE;13.4965;2.7632;1.4277;0.0513;19.7964;0.5139;1.1518;1.0790;5;3;8;1
9:15;10CLTE;1.8408;0.4173;0.0340;0.0115;3.6255;0.1673;1.0364;1.0211;3;2;5;1
2:30;7BLTE;0.2120;0.6021;0.1075;0.0212;17.8332;0.4718;1.1660;0.0104;5;3;8;1
15:30;6WLTE;1.6458;3.6530;0.4361;0.0524;8.1497;2.9781;1.2039;0.0102;5;3;8;1
1:45;7BLTE;0.2101;0.7165;0.1661;0.0291;7.9761;0.5492;1.1981;0.0102;4;2;6;1
12:15;6WLTE;2.8290;3.5370;0.3340;0.0440;10.3520;0.6790;1.2730;0.0100;5;4;9;0
2:30;7CLTE;0.0000;0.4040;0.0340;0.0080;1.6090;0.1300;1.0210;0.0100;2;1;3;0
17:30;3BLTE;16.4710;1.6170;0.3830;0.0770;5.7410;1.1270;1.2730;1.1010;7;4;11;0
21:45;5ALTE;3.8400;1.1120;0.4510;0.0320;18.0210;0.3400;1.0710;1.0210;3;3;6;0
23:45;8CLTE;2.4250;0.5050;0.0430;0.0210;1.5410;0.3140;1.0410;1.0810;3;2;5;0
4:15;6VLTE;0.6060;0.9090;0.0200;0.0130;0.3540;0.4020;1.0310;0.0100;3;2;5;0
13:15;6VLTE;1.5327;2.3291;0.1749;0.0363;5.3116;1.2839;1.1974;0.0101;5;3;8;1
16:00;9BLTE;5.3560;0.6060;0.0920;0.0210;6.3410;0.2840;1.0810;1.0310;3;3;6;0
6:45;7CLTE;0.0000;0.4040;0.0400;0.0120;1.4060;0.2550;1.0410;0.0100;2;2;4;0
8:45;6BLTE;7.6240;1.6259;0.4104;0.0378;21.5095;3.3785;1.1022;0.0102;3;2;5;1
16:00;7ULTE;0.9404;1.9986;0.2892;0.0307;13.5709;0.4111;1.1804;0.0101;5;3;8;1
7:00;6VLTE;2.0210;1.8190;0.4210;0.0300;12.6680;0.5740;1.0810;0.0100;3;3;6;0
4:15;1BLTE;3.6380;0.9090;0.2760;0.0230;13.5010;0.3750;1.0210;1.0110;2;2;4;0
15:45;3BLTE;16.8750;2.0210;0.5090;0.0680;15.8130;0.8630;1.3340;1.0910;6;4;10;0
13:15;10BLTE;9.1960;1.2130;0.2340;0.0360;11.3110;0.6340;1.1320;1.0610;5;3;8;0
1:45;6ULTE;0.6060;2.4250;0.5080;0.0350;11.3850;0.6430;1.1320;0.0100;5;2;7;0
5:45;10ALTE;5.0950;1.2400;0.3750;0.0343;10.3595;0.4001;1.0818;1.0221;3;2;5;1
3:45;7ULTE;0.1010;0.8080;0.0150;0.0070;0.1870;0.0450;1.0110;0.0100;2;1;3;0
10:45;3ALTE;31.5280;6.3660;1.6240;0.1710;56.1910;2.1870;1.9000;1.5560;9;8;17;0
18:30;7ALTE;0.8080;3.1330;1.1180;0.0970;59.6590;1.2270;1.3840;0.0100;5;5;10;0
2:45;5ALTE;2.2102;0.6012;0.1638;0.0221;6.8415;0.2885;1.0251;0.9997;2;2;4;1
21:30;10ALTE;10.4080;1.4150;0.3750;0.0410;11.7180;0.4740;1.2020;1.0510;5;3;8;0
1:15;7BLTE;0.2091;0.7078;0.1811;0.0298;6.5543;0.7341;1.1619;0.0103;4;4;8;1
22:15;7WLTE;7.0740;6.8710;1.7230;0.1460;27.4780;1.7770;1.3540;0.0100;6;4;10;0
17:15;7CLTE;0.5050;0.9090;0.2240;0.0560;14.6560;1.0200;1.2630;0.0100;6;3;9;0
13:30;7WLTE;1.7180;3.0320;0.3990;0.0570;9.1210;0.3910;1.2830;0.0100;5;4;9;0
20:15;9ALTE;4.3450;0.6060;0.1200;0.0220;7.5070;0.4780;1.0710;1.0210;3;2;5;0
12:45;5BLTE;26.9800;3.9410;1.6200;0.1340;61.1470;4.1350;1.5360;1.2530;7;6;13;0
21:15;3CLTE;6.0630;1.4150;0.3870;0.0560;20.9440;0.7970;1.1220;1.0310;4;3;7;0
23:15;8CLTE;2.9300;0.6060;0.1920;0.0270;6.5170;0.4300;1.0410;1.0210;3;2;5;0
17:30;10ALTE;6.8710;1.0110;0.2030;0.0300;9.6290;0.6070;1.0810;1.0710;4;3;7;0
13:45;5ALTE;13.6420;3.1330;0.8910;0.0780;31.3750;1.5940;1.2630;1.0710;7;4;11;0
